T4 Fan Factor,T3 Fan Factor,T2 Fan Factor,T1 Fan Factor
58,67,62,54
59,64,63,54
60,62,63,55
61,64,63,58
62,69,63,61
62,73,62,64
61,75,59,66
59,72,56,66
56,66,54,65
54,60,55,63
52,56,58,61
52,55,63,60
52,56,68,59
53,58,70,60
55,58,69,61
56,57,67,62
56,54,64,64
56,52,62,64
56,54,61,63
57,60,62,62
60,70,63,61
63,81,65,61
65,86,65,62
64,82,65,64
60,70,62,65
54,55,59,64
49,42,57,61
48,37,55,59
49,42,56,57
54,53,57,57
58,63,57,59
60,68,56,61
60,67,55,62
58,62,53,63
55,59,54,63
54,60,56,63
54,63,60,61
56,65,63,60
59,64,65,59
60,60,66,58
60,55,66,57
59,53,66,56
58,53,68,54
56,55,70,52
56,54,71,51
56,49,70,52
57,41,68,54
60,33,65,58
62,29,62,60
63,31,61,61
62,38,61,60
60,47,61,58
57,52,61,57
55,53,61,59
54,50,62,62
54,46,64,65
55,43,66,66
55,43,68,64
54,44,69,60
53,46,69,56
52,49,67,54
51,52,65,53
52,56,63,55
54,60,62,57
57,62,61,58
59,59,60,60
60,51,60,61
60,41,60,62
58,34,59,63
57,32,58,63
55,38,56,61
54,48,54,58
54,58,53,56
55,63,54,55
56,64,56,57
57,62,59,60
59,61,61,63
60,62,62,66
60,62,62,67
59,60,62,67
57,56,62,65
53,50,63,64
50,46,63,62
49,46,64,60
50,50,63,60
54,58,61,61
57,65,59,63
60,69,58,66
61,70,57,67
60,68,57,66
59,67,58,62
58,64,59,57
59,62,59,53
60,59,59,51
61,57,58,50
60,57,56,52
58,61,55,54
56,66,55,57
54,71,57,61
53,73,61,66
53,72,64,70
54,70,64,72
56,68,62,71
57,69,58,67
60,72,55,63
62,74,54,61
64,74,56,61
64,71,59,62
62,65,61,63
59,59,63,62
55,53,63,59
52,49,62,56
51,45,61,56
52,44,60,57
54,45,60,60
56,49,60,62
58,55,60,61
59,59,61,58
59,60,63,54
59,58,64,52
58,54,65,53
57,53,66,57
56,56,67,62
55,63,67,65
55,71,66,65
55,77,65,63
56,80,65,61
58,78,65,59
60,73,65,60
61,67,66,62
60,60,66,65
58,54,65,67
55,48,63,67
54,45,60,65
54,43,59,62
57,44,59,60
59,45,60,60
61,48,62,62
62,51,64,63
62,55,64,62
61,60,62,60
59,64,60,58
57,66,58,58
56,65,56,59
55,59,56,61
55,51,56,62
57,43,56,61
58,40,58,58
59,43,59,55
58,52,62,52
58,61,64,52
58,68,67,52
59,68,68,55
60,63,67,58
60,57,63,61
60,52,58,64
58,53,53,67
56,59,50,69
55,66,50,69
55,70,53,67
57,69,58,64
58,64,63,60
58,56,67,58
56,52,69,57
55,52,70,58
56,57,69,60
58,64,67,61
61,68,64,62
64,65,62,61
64,57,60,60
61,46,59,59
56,40,59,59
51,42,60,59
49,53,61,59
50,69,63,59
54,83,64,60
58,87,62,62
61,80,59,64
62,64,56,66
60,47,54,67
58,36,54,65
55,35,56,60
54,43,60,55
54,54,63,51
54,63,65,49
54,66,64,50
53,63,63,53
53,57,61,56
53,52,61,59
55,49,61,61
57,49,62,63
59,51,63,64
61,54,61,64
61,61,59,63
61,71,58,61
60,80,58,58
58,85,60,54
57,83,63,52
56,77,65,51
55,68,66,53
54,63,65,55
53,62,63,57
52,64,61,59
52,65,61,61
52,62,61,64
52,55,61,65
53,47,60,66
55,43,59,64
57,45,58,58
60,52,59,52
62,61,61,46
63,65,64,43
62,63,66,45
60,57,66,50
57,51,64,56
55,49,61,61
54,54,59,62
54,62,59,59
54,67,59,56
55,66,59,54
57,57,58,57
58,45,56,62
58,37,54,66
58,36,54,68
57,41,56,66
