T4 Fan Factor,T3 Fan Factor,T2 Fan Factor,T1 Fan Factor
55,44,59,63
56,41,59,63
57,51,60,64
56,69,60,64
54,86,61,62
51,95,63,58
50,91,64,54
49,79,65,52
50,66,64,52
52,58,62,56
53,58,59,62
53,63,58,66
53,69,59,68
53,74,61,68
54,81,64,66
55,88,66,63
56,95,67,59
56,97,66,55
55,92,64,52
55,79,61,52
54,64,58,54
55,52,56,59
56,47,56,64
57,50,56,68
57,56,56,69
57,61,56,69
56,61,55,66
54,55,55,63
53,46,57,59
53,38,59,56
53,35,63,53
55,36,66,52
57,41,67,52
59,46,67,54
59,48,66,57
58,46,66,60
56,44,65,60
54,45,65,59
54,51,66,56
56,61,67,52
59,71,68,50
62,75,68,50
64,71,66,53
65,61,64,57
64,49,61,62
62,42,59,64
60,39,57,64
57,40,57,62
56,42,57,60
55,43,58,58
55,43,58,58
56,42,58,59
57,43,57,60
58,45,58,61
60,47,59,62
60,50,61,63
60,53,64,65
60,54,66,67
58,55,66,69
56,56,64,69
53,58,61,66
50,59,59,61
47,62,60,55
46,66,63,50
47,71,66,49
50,75,67,52
53,77,66,56
55,76,62,61
55,74,60,62
52,70,58,61
51,64,59,59
51,58,60,57
54,51,61,56
58,46,61,57
61,44,59,59
61,46,58,60
59,53,57,60
55,62,57,59
54,69,59,57
55,73,61,56
58,73,62,55
61,70,63,55
63,64,62,54
62,59,60,53
59,54,57,53
56,52,55,54
54,52,55,58
54,54,56,62
55,58,59,66
55,60,60,69
55,59,62,69
56,53,62,68
57,45,63,66
59,37,65,63
62,35,66,61
63,39,67,60
63,48,67,60
61,55,64,60
58,57,61,60
55,51,58,60
53,40,57,60
53,31,57,60
53,29,60,61
54,35,63,64
55,47,65,67
56,59,65,69
56,68,63,69
57,71,61,66
58,70,58,62
60,66,57,57
60,62,58,52
58,59,58,49
55,58,59,48
52,58,58,49
51,59,58,52
51,59,59,56
53,60,60,60
55,62,62,62
56,62,63,61
57,62,63,58
57,61,63,55
57,58,61,52
58,56,60,53
59,56,61,56
59,58,61,60
59,61,61,65
57,65,60,68
55,68,59,70
54,70,59,71
53,69,59,69
53,68,61,67
55,67,63,65
58,67,64,65
60,67,64,65
61,67,63,66
59,69,60,67
57,73,58,66
53,77,56,64
51,79,56,60
50,73,57,58
50,61,59,57
51,46,60,57
52,36,61,58
52,36,61,57
51,47,61,56
51,61,61,55
52,71,62,56
55,70,62,58
57,61,62,60
58,53,63,61
58,52,63,60
57,60,63,59
57,72,62,59
57,80,60,60
59,79,58,61
61,68,58,62
61,54,58,62
60,43,60,59
57,40,62,57
53,46,63,55
52,57,62,55
53,68,58,57
56,75,54,59
58,74,51,61
59,69,51,60
57,61,55,59
53,56,62,57
49,55,69,56
47,56,73,57
48,59,72,59
52,60,66,61
56,56,58,64
60,46,50,67
62,34,46,68
62,25,48,68
60,24,54,67
58,33,62,64
57,48,69,61
58,64,72,59
61,73,71,58
62,72,66,58
62,63,60,58
60,51,56,58
57,43,55,59
55,42,57,61
54,47,62,63
54,52,66,65
55,51,69,66
56,45,69,65
56,35,67,63
57,29,65,61
58,30,63,60
59,40,62,60
59,53,61,60
58,64,61,61
54,68,59,61
52,65,57,61
50,56,55,60
51,49,54,59
54,49,55,58
55,57,57,56
56,69,60,55
56,78,63,54
55,80,65,54
54,75,65,54
55,67,64,55
55,60,63,55
56,58,62,57
57,61,63,59
57,67,66,61
57,73,68,62
56,77,69,62
56,78,68,59
57,74,64,57
57,66,59,55
56,57,57,56
54,49,58,59
51,45,62,64
49,46,68,69
49,51,72,72
51,54,72,72
54,53,69,70
56,47,64,66
57,37,62,62
56,30,62,59
