T4 Fan Factor,T3 Fan Factor,T2 Fan Factor,T1 Fan Factor
58,51,55,66
60,48,56,68
61,45,58,66
61,44,61,61
60,43,63,57
59,43,65,56
57,45,65,57
56,48,64,61
55,54,62,63
55,60,60,63
56,64,59,60
56,62,60,56
57,53,61,53
57,42,62,53
56,34,63,55
55,34,65,58
55,43,66,62
54,54,65,63
54,61,63,62
54,62,60,60
55,55,58,58
56,47,57,57
57,43,57,57
57,44,59,58
57,51,59,59
57,58,60,57
57,62,60,55
57,60,60,53
57,54,60,52
57,47,61,53
57,44,62,55
58,46,64,58
58,52,64,60
59,60,64,62
58,65,62,61
57,67,60,60
57,67,57,57
56,66,55,56
57,65,55,57
58,65,58,60
59,66,64,63
60,68,69,63
60,69,72,61
59,69,72,57
57,69,69,54
55,67,66,54
54,62,63,56
54,57,60,59
57,51,58,61
61,48,57,60
65,50,55,58
66,57,53,55
65,67,52,53
62,74,52,54
59,74,53,56
56,66,54,60
55,52,55,63
55,37,55,66
56,26,55,67
57,26,56,68
58,35,58,67
59,50,60,66
59,62,62,65
60,64,63,63
59,57,63,60
58,45,62,57
56,37,61,54
55,38,62,53
55,49,62,53
56,66,63,55
58,83,63,58
60,93,63,62
60,96,62,63
60,92,60,64
59,83,59,62
58,72,59,61
57,61,60,60
56,54,62,60
55,53,64,61
54,56,66,62
54,62,67,64
54,65,66,66
55,63,64,66
56,57,62,66
56,50,60,66
55,46,59,65
54,49,60,65
53,57,61,65
54,67,62,66
55,74,63,65
58,75,62,63
60,69,61,59
62,62,61,55
62,57,62,52
61,56,63,52
60,59,64,55
58,62,64,59
57,62,62,62
56,59,61,64
56,55,62,64
56,54,65,63
56,58,69,63
57,65,73,62
58,71,75,62
59,71,73,61
60,66,69,59
61,59,65,58
62,53,61,57
61,51,59,58
58,50,59,61
55,47,61,64
51,42,63,67
50,37,65,68
50,35,66,66
53,38,64,63
55,46,62,60
57,54,60,59
57,61,60,61
55,64,60,64
53,64,62,67
53,61,62,67
55,58,62,65
57,55,61,60
59,55,60,56
58,58,58,55
54,64,56,55
51,70,53,56
49,74,50,56
51,71,49,56
55,63,49,56
59,52,51,56
60,43,56,57
60,40,60,58
57,43,63,57
55,50,63,54
54,58,61,50
54,64,58,47
56,68,55,47
58,70,54,51
59,73,56,56
58,73,60,61
56,71,64,62
55,66,68,60
55,58,69,58
56,49,67,57
58,44,63,59
59,42,57,63
61,42,52,66
61,41,49,67
62,36,49,64
62,30,51,59
62,26,54,56
61,29,58,57
60,38,62,62
57,51,65,67
55,61,66,70
54,64,65,69
54,59,63,65
56,50,62,61
58,42,62,59
60,39,63,60
62,44,64,62
62,55,64,62
62,68,62,60
61,78,59,57
59,81,58,55
58,76,57,56
58,67,59,60
57,58,62,64
55,54,64,67
54,57,65,66
52,62,64,63
52,67,62,59
52,69,59,55
54,66,58,52
57,60,59,51
59,55,61,51
59,53,64,54
58,53,66,58
56,56,66,62
54,60,64,65
54,65,62,65
56,69,59,63
58,71,58,59
59,71,58,54
59,67,60,50
57,63,62,48
56,60,64,48
56,59,64,53
56,60,63,61
58,62,60,71
59,62,58,80
59,59,58,82
59,56,59,78
57,54,63,68
56,54,66,58
56,56,68,52
56,58,68,52
57,58,66,57
58,56,62,61
58,53,60,63
58,53,59,61
58,57,59,57
57,62,60,53
58,67,61,51
58,66,62,52
57,61,62,56
57,54,63,61
57,49,62,64
56,51,60,65
55,58,58,64
54,68,56,62
54,76,56,61
55,79,57,61
56,76,59,61
58,68,60,61
60,61,61,60
60,58,61,60
58,58,62,60
55,60,61,61
53,61,61,62
52,59,60,61
53,56,61,60
56,53,62,58
60,51,64,56
